"📢推播設定時間
",,📢推播成效每周二、五更新,🤖🏆開啟率最高前五名(推播數量>=5筆),📢扭蛋機排程表看後台,,,🤖推播開啟率中位數,,,📢其他注意,,,,,,,
新SLOT-12:05、直播抽獎-活動前3分鐘,,,通關地圖、CCU紅包、每日登入、直播抽獎、外贈送寶石,,,,0.109%,,,颱風天通常會加開活動,,,,,,,
,,,,,,,,,,,,,,,,,
日期,時間,標題(最多10個字),內容,節慶,活動分類,狀態,🤖點閱次數,🤖發送次數,開啟率,🤖開啟率中位數,,🤖項目,,🤖開啟率中位數,,🤖有效數量(有開啟率的),📢推播設定邏輯
2024/9/3,19:01:00,要拿長毛象紫卡趁現在！,寶箱打下去，就有機會拿到！,-,循環寶箱,已發送,423,313600,0.135%,,,,,,,,
2024/9/4,20:01:00,哇活動送你免費寶石！,超好康禮物！完成綁定就送你！,-,聚寶聯名,已發送,429,313710,0.137%,,,,,,,,
2024/9/4,19:01:00,號外！掉寶加倍來啦！,客官您的卡片碎片漫出來啦！,-,掉寶加倍,已發送,385,313689,0.123%,,,,,,,,
2024/9/5,19:01:00,注意！掉寶加倍來啦！,轉動老虎機！您的卡片、碎片等著你！,-,掉寶加倍,已發送,395,313567,0.126%,,,,,,,,
2024/9/6,19:01:00,變臉豪華版卡拼起來！,贏分達標金價讚，強力紫卡都給你~,-,外贈送卡,已發送,414,313355,0.107%,,,,,,,,
2024/9/6,12:01:00,是麻雀無雙(黃金版)！,扭蛋轉下去！祝你拿大分！,-,扭蛋機,已發送,414,313355,0.132%,,,,,,,,
2024/9/7,19:01:00,要拿變臉豪華版卡趁現在！,贏分達標超好康強力紫卡都給你~,-,外贈送卡,已發送,358,313363,0.114%,,,,,,,,
2024/9/7,12:01:00,是免費的寶石！,綁定成功就送你寶石、聚寶魚機道具！,-,聚寶聯名,已發送,352,313552,0.112%,,,,,,,,
2024/9/8,19:01:00,贏分達標拿變臉豪華版！,趕緊來轉一把！紫卡敲敲你家門~,-,外贈送卡,已發送,426,313594,0.136%,,,,,,,,
2024/9/9,19:01:00,變臉金鑽紅卡正等著你,加緊升等入手他吧！,-,天天衝等,已發送,379,313899,0.121%,,,,,,,,
2024/9/11,19:01:00,升等送卡，就這麼簡單！,天天爽拿變臉金鑽威力卡~還在等什麼！,-,天天衝等,已發送,371,314215,0.118%,,,,,,,,
2024/9/12,12:05:00,注意！新遊戲上啦！,變臉金鑽版！巨獎報到，盤面大延伸！變臉特色再提升，變臉再變臉！圖示狂飆高賠率， 最高贏分暴衝196000倍！,-,新遊戲,已發送,600,314326,0.191%,,,,,,,,
2024/9/12,19:01:00,中秋送買房金特斯拉！,抽獎活動開跑！再抽勞力士、黃金、GOGORO跟iPHONE！超多好康衝起來！,-,抽獎券,已發送,381,314720,0.121%,,,,,,,,
2024/9/13,19:01:00,儲值達標就抽好康的？,是變臉金鑽版的卡啊！！最後倒數，趕緊儲值抽起來！,-,儲值抽卡,已發送,377,315288,0.120%,,,,,,,,
2024/9/13,12:01:00,免費金幣上哪領？,登入選烤肉，串串有獎超好康！,-,每日登入,已發送,382,315162,0.121%,,,,,,,,
2024/9/14,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,-,每日登入,已發送,655,315597,0.208%,,,,,,,,
2024/9/14,19:01:00,烤肉大師是你嗎？,新活動烤肉烤起來！還有機會拿變臉金鑽、特洛伊、西部警長卡片！,-,兌換升級(烤肉),已發送,353,315664,0.112%,,,,,,,,
2024/9/15,19:01:00,限量紅包牆開跑！,贏分達標抽好禮！還有【變臉金鑽版】卡片、金幣、寶石！,-,紅包牆,已發送,346,315790,0.110%,,,,,,,,
2024/9/15,12:01:00,【免費】金幣放送中！,每天登入即拿超簡單！,-,每日登入,已發送,471,315814,0.149%,,,,,,,,
2024/9/16,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,-,每日登入,已發送,583,315891,0.185%,,,,,,,,
2024/9/16,20:00:00,小妹來送幸福紅包啦！,點擊開啟包你發！變臉(金鑽版)威力卡等多項好禮送乎你！,-,CCU紅包,已發送,695,316068,0.220%,,,,,,,,
2024/9/17,12:01:00,免費金幣在哪兒？,【登入】金幣就給你！,-,每日登入,已發送,599,316389,0.189%,,,,,,,,
2024/9/17,19:01:00,是悟空黃金版！,快到扭蛋機轉卡！祝你丟卡拿大分！,-,扭蛋機,已發送,358,316485,0.113%,,,,,,,,
2024/9/17,20:00:00,八點來拿免費紅包！,祝各位中秋快樂！變臉(金鑽版)、中秋禮金送乎你！,-,CCU紅包,已發送,584,316493,0.185%,,,,,,,,
2024/9/18,12:01:00,登入還送錢？,你沒看錯！登入就送金幣給你！,-,每日登入,已發送,594,316657,0.188%,,,,,,,,
2024/9/18,19:01:00,儲值達標就送許願幣！,元素女神卡包、寶石、金幣，獎勵抽翻天！,-,儲值小瑪莉,已發送,375,316667,0.118%,,,,,,,,
2024/9/19,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,-,每日登入,已發送,563,316794,0.178%,,,,,,,,
2024/9/19,19:01:00,中秋嫦娥陪你玩魚機！,快來魚機挑戰高額萬倍大賞！,中秋,活動海皇,已發送,343,316873,0.108%,,,,,,,,
2024/9/20,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,-,每日登入,已發送,554,317067,0.175%,,,,,,,,
2024/9/20,19:01:00,是麻雀無雙黃金版！,快到扭蛋機轉卡！祝你丟卡拿大分！,-,扭蛋機,已發送,400,317121,0.126%,,,,,,,,
2024/9/21,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,-,每日登入,已發送,542,317348,0.171%,,,,,,,,
2024/9/21,19:01:00,千萬金幣衝起來！,召集捕魚高手~上榜前50皆有金幣！,-,魚王積分榜,已發送,346,317368,0.109%,,,,,,,,
2024/9/22,12:01:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,-,每日登入,已發送,559,317586,0.176%,,,,,,,,
2024/9/22,19:01:00,儲值小瑪莉最後倒數！,元素女神卡包、寶石、金幣，小瑪莉轉起來！,-,儲值小瑪莉,已發送,349,317631,0.110%,,,,,,,,
2024/9/23,12:01:00,登入還送錢？,你沒看錯！登入就送金幣給你！,-,每日登入,已發送,626,317846,0.197%,,,,,,,,
2024/9/23,19:01:00,是台灣黑熊金鑽版！,扭蛋趕緊轉下去！祝你丟卡開大分！,-,扭蛋機,已發送,453,317920,0.142%,,,,,,,,
2024/9/24,12:01:00,免費金幣在哪兒？,【登入】金幣就給你！,-,每日登入,已發送,534,318069,0.168%,,,,,,,,
2024/9/24,19:01:00,快來釣你的魚機卡包！,押注達標就送你！每天最多有10星卡包喔~,-,天天捕魚,已發送,352,318026,0.111%,,,,,,,,
2024/9/25,19:01:00,集字讓你免抽換獎勵！,五百萬豪華家電、黃金、紅紫卡包、寶石大禮等你換！,-,集字兌換,已發送,418,318178,0.131%,,,,,,,,
2024/9/27,19:01:00,外贈送寶石來啦！,MEGA就送！寶石送你轉扭蛋！,-,外贈送寶石,已發送,456,318452,0.143%,,,,,,,,
2024/9/27,12:01:00,是亞瑟王(黃金版)！,快到扭蛋機轉卡！祝你丟卡拿大分！,-,扭蛋機,已發送,474,318485,0.149%,,,,,,,,
2024/9/28,19:01:00,一次拿到上千顆寶石？,只要MEGA WIN就行了哦！,-,外贈送寶石,已發送,502,318675,0.158%,,,,,,,,
2024/9/29,19:01:00,寶石限時狂歡！,MEGA就送！最多千顆寶石送你！,-,外贈送寶石,已發送,372,318836,0.117%,,,,,,,,
2024/9/30,19:01:00,牌咖們~集合啦！,押注達標就給你超高回饋！,-,牌桌返水,已發送,384,318930,0.120%,,,,,,,,
2024/10/1,19:01:00,限量紅包衝起來！,贏分達標任抽變臉金鑽版、寶石、金幣！,,紅包牆,已發送,362,319061,0.113%,,,,,,,,
2024/10/2,12:01:00,是香蕉帝國黃金版！,快來轉一發扭蛋！助您發大財！千萬別錯過！,-,扭蛋機,已發送,369,319132,0.116%,,,,,,,,
2024/10/2,19:01:00,紅包有麻雀無雙黃金版！,贏分達標抽紅包！卡片、寶石、金幣好康囤資囤起來！,,紅包牆,已發送,351,319201,0.110%,,,,,,,,
2024/10/3,12:01:00,是卡片桂樹！,成功擊敗他拿卡包或寶石！,-,廳館打怪,已發送,437,319399,0.137%,,,,,,,,
2024/10/3,19:01:00,紅包有悟空黃金版！,贏分達標抽紅包！卡片、寶石、金幣好康囤資囤起來！,,紅包牆,已發送,392,319456,0.123%,,,,,,,,
2024/10/4,19:01:00,號外！掉寶加倍來啦！,卡片碎片掉落加倍！不轉老虎機太可惜啦！,-,掉寶加倍,已發送,371,319595,0.116%,,,,,,,,
2024/10/5,12:01:00,是卡片桂樹！,成功擊敗他拿卡包或寶石！,-,廳館打怪,已發送,412,319722,0.129%,,,,,,,,
2024/10/5,19:01:00,掉寶加倍開跑！！,轉動老虎機！滿滿卡片碎片等你拿！,-,掉寶加倍,已發送,344,319733,0.108%,,,,,,,,
2024/10/6,12:01:00,是台灣黑熊金鑽版！,扭蛋轉下去！祝你丟卡開大分！,-,扭蛋機,已發送,353,319843,0.110%,,,,,,,,
2024/10/6,19:01:00,掉寶加倍來啦！,老虎機轉下去！卡片碎片爆不停！,-,掉寶加倍,已發送,360,319869,0.113%,,,,,,,,
2024/10/7,19:01:00,做任務拿阿波羅紫卡！,任務趕緊玩起來！阿波羅黃紅紫卡通通帶回家！,-,闖關任務,已發送,374,320093,0.117%,,,,,,,,
2024/10/8,19:01:00,是元素連結風女神！,快到扭蛋機轉卡！祝你丟卡拿大分！,-,扭蛋機,已發送,347,320129,0.108%,,,,,,,,
2024/10/9,19:55:00,8點直播抽特斯拉！,買房金、特斯拉獎落誰家！快來看~FB留言加碼抽變臉金鑽紫卡喔！,-,直播抽獎,已發送,436,320129,0.136%,,,,,,,,
2024/10/10,12:01:00,小妹祝各位國慶快樂！,轉扭蛋還有拿破崙黃金版喔！祝大家發大財！,-,扭蛋機,已發送,367,320203,0.115%,,,,,,,,
2024/10/10,19:01:00,迎國慶！紅包牆開跑！,包包有禮！還有【黑帝斯】威力卡抽夠夠！,-,紅包牆,已發送,478,320201,0.149%,,,,,,,,
2024/10/11,19:01:00,你贏分達標就送紅包！,包包有禮！最強【阿波羅】紫卡輕鬆拿~,-,紅包牆,已發送,435,320355,0.136%,,,,,,,,
2024/10/12,19:01:00,贏分達標還送紅包？,包包有禮！還有【波賽頓】威力卡抽夠夠！,-,紅包牆,已發送,391,320405,0.122%,,,,,,,,
2024/10/13,19:01:00,紅包你想拿哪個？,贏分達標抽紅包！還有【特洛伊】威力卡喔！,-,紅包牆,已發送,378,320556,0.118%,,,,,,,,
2024/10/14,19:01:00,升等就送你威力卡！,送你海克力士威力卡，就這麼簡單！,-,天天衝等,已發送,416,320673,0.130%,,,,,,,,
2024/10/15,19:01:00,今日精選是阿波羅！,快到扭蛋機轉卡！祝你丟卡拿大分！,-,扭蛋機,已發送,356,320823,0.111%,,,,,,,,
2024/10/16,19:01:00,是亞瑟王黃金版！,快到扭蛋機轉卡！祝你丟卡拿大分！,-,扭蛋機,已發送,371,320877,0.116%,,,,,,,,
2024/10/17,12:05:00,注意！新遊戲上啦！,希臘英雄強勢降臨！力士超神重擊，引爆分數球加乘，最高狂轟10倍，單盤破萬倍！快來奪下屬於你的神話榮耀！,-,新遊戲,已發送,398,320958,0.124%,,,,,,,,
2024/10/17,19:01:00,儲值達標就抽好康的？,達標抽海克力士卡！限時限量別錯過！,-,儲值抽卡,已發送,341,320999,0.106%,,,,,,,,
2024/10/18,19:01:00,儲值抽卡最後倒數！,限時限量達標抽海克力士卡！千萬別錯過！,-,儲值抽卡,已發送,324,321197,0.101%,,,,,,,,
2024/10/19,19:01:00,贏分達標就送你紅包！,包包有禮！【海克力士】紫卡輕鬆拿~,-,紅包牆,已發送,442,321440,0.138%,,,,,,,,
2024/10/20,12:01:00,是台灣黑熊金鑽版！,扭蛋趕緊轉下去！祝你丟卡開大分！,-,扭蛋機,已發送,311,321546,0.097%,,,,,,,,
2024/10/20,19:01:00,你贏分達標就送紅包！,包包有禮！【海克力士】紫卡輕鬆拿~,-,紅包牆,已發送,406,321607,0.126%,,,,,,,,
2024/10/21,19:05:00,新的主打榜開始啦！,贏榜~紫卡都是你的！兄弟！,-,主打榜,已發送,,,,,,,,,,,
2024/10/22,19:05:00,牌咖們~集合啦！,押注達標就給你超高回饋！,,牌桌返水,已發送,,,,,,,,,,,
2024/10/24,19:05:00,超高牌桌回饋你獨享！,累積押注！回饋獎勵一次讓你抱回家~,,牌桌返水,已發送,362,317678,0.114%,,,,,,,,
2024/10/25,20:01:00,小妹來送幸福紅包啦！,點擊開啟包你發！海克力士紫卡等多項好禮送乎你！,,CCU紅包,已發送,590,322168,0.183%,,,,,,,,
2024/10/26,20:01:00,要送各位免費紅包了！,海克力士紫卡、寶石、金幣全送乎你！,,CCU紅包,已發送,435,322255,0.135%,,,,,,,,
2024/10/27,20:01:00,免費紅包來啦！,海克力士卡、寶石、金幣趕快拿起來！,,CCU紅包,已發送,666,322350,0.207%,,,,,,,,
2024/10/27,12:05:00,是免費獎勵藏寶圖！,銀卡以上登入就送你！趕快點擊領取！,-,通關地圖,已發送,371,322348,0.115%,,,,,,,,
2024/10/28,19:05:00,送你免費藏寶圖！,銀卡以上登入就送你！趕快點擊領取！,,通關地圖,已發送,598,322382,0.185%,,,,,,,,
2024/10/29,19:05:00,小妹送你免費藏寶圖！,銀卡以上登入就送你！趕快點擊領取！,,通關地圖,已發送,606,322444,0.188%,,,,,,,,
2024/10/30,12:05:00,送你免費藏寶圖！,銀卡以上登入就送你！趕快點擊領取！,,通關地圖,已發送,,,,,,,,,,,
2024/10/30,19:05:00,押碼達標送魚機卡包！,魚友們～每天都有喔！最高送10星卡包！,-,天天捕魚,已發送,,,,,,,,,,,
2024/10/31,12:05:00,免費藏寶圖拿了嗎？,銀卡以上登入就送你！趕快點擊領取！,,通關地圖,已發送,,,,,,,,,,,
2024/10/31,19:05:00,儲值達標送好禮！,快來拿變臉(金鑽版)、長毛象、海克力士卡！,,儲值抽卡,已發送,,,,,,,,,,,
2024/11/1,19:05:00,號外！掉寶加倍來啦！,客官您的卡片碎片漫出來啦！,,掉寶加倍,已發送,,,,,,,,,,,
2024/11/1,12:05:00,最後一天！儲值抽禮！,快來拿變臉(金鑽版)、長毛象、海克力士卡！,,儲值抽卡,已發送,,,,,,,,,,,
2024/11/2,12:05:00,是香蕉帝國黃金版！,轉扭蛋！助您發！大！財！,-,扭蛋機,已發送,,,,,,,,,,,
2024/11/2,19:05:00,注意！掉寶加倍來啦！,轉動老虎機！您的卡片、碎片等著你！,,掉寶加倍,已發送,,,,,,,,,,,
2024/11/3,19:05:00,必拿紅紫卡機會到了！,麻雀無雙黃金版、台灣黑熊黃金版、棒球巨星、海克力士！都有機會拿到！,,強化兌換,已發送,,,,,,,,,,,
2024/11/3,12:05:00,哇掉卡機率加倍！,轉動老虎機！押越大，掉落機率越高！,,掉寶加倍,已發送,,,,,,,,,,,
2024/11/12,19:05:00,一次拿到上千顆寶石？,只要MEGA WIN就行了哦！,-,外贈送寶石,已發送,560,323922,0.173%,,,,,,,,
2024/11/13,12:05:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,-,每日登入,已發送,519,324058,0.160%,,,,,,,,
2024/11/13,19:05:00,贏分達標就送你紅包！,包包有禮！【棒球巨星】紫卡輕鬆拿~,-,紅包牆,已發送,360,324064,0.111%,,,,,,,,
2024/11/14,12:05:00,登入還送錢？,你沒看錯！登入就送金幣給你！,-,每日登入,已發送,546,324200,0.168%,,,,,,,,
2024/11/14,19:05:00,儲值達標送好康！,快來拿變臉(金鑽版)、棒球巨星、海克力士卡！,-,儲值抽卡,已發送,362,324212,0.112%,,,,,,,,
2024/11/15,19:05:00,魚機愛好者看過來！,釣竿卡包、電磁砲、鑽頭砲等超多魚機道具等你換！,-,魚機積分任務,已發送,268,324099,0.083%,,,,,,,,
2024/11/15,12:05:00,登入送免費金幣！,登入即拿超簡單！,-,每日登入,已發送,428,324218,0.132%,,,,,,,,
2024/11/16,19:05:00,限量紅包牆等你搶！,贏分達標！包包有禮！【棒球巨星】紫卡輕鬆拿~,-,紅包牆,已發送,342,323982,0.106%,,,,,,,,
2024/11/16,12:05:00,免費金幣在哪兒？,【登入】金幣就給你！,-,每日登入,已發送,469,323944,0.145%,,,,,,,,
2024/11/17,19:05:00,升等就送你威力卡！,送黃金謎城威力卡，真的金好康！,-,天天衝等,已發送,382,324104,0.118%,,,,,,,,
2024/11/17,12:05:00,免費金幣禮到囉！,動動手指，點擊領取你的獎勵~,-,每日登入,已發送,461,324089,0.142%,,,,,,,,
2024/11/18,12:05:00,注意~新遊戲上啦！,連爆Combo席捲盤面！贏分×無限乘倍『系金欸』！與女戰士一同開啟黃金之旅吧！,,新遊戲,已發送,347,324243,0.107%,,,,,,,,
2024/11/18,19:05:00,應援棒球紅包牆開跑！,贏分達標~包包有禮！【黃金謎城】紫卡輕鬆拿~,,紅包牆,已發送,316,324315,0.097%,,,,,,,,
2024/11/19,19:05:00,戳戳樂你玩了嗎？,戳滿保證必拿大獎！寶石拿滿轉扭蛋去！,,戳戳樂,已發送,337,324430,0.104%,,,,,,,,
2024/11/19,12:05:00,應援棒球送錢啦！,一起為選手們應援！登入就送金幣給你！,,每日登入,已發送,333,324420,0.103%,,,,,,,,
2024/11/20,19:05:00,贏榜！紫卡都是你的！,【雙遊戲】主打榜~快來挑戰拿卡吧！,-,主打榜,已發送,331,323740,0.102%,,,,,,,,
2024/11/21,12:05:00,應援中華隊抽金幣！,只要每天升1等！就有機會拿哦~,,升等抽獎,已發送,276,323747,0.085%,,,,,,,,
2024/11/21,18:01:00,免費紅包到了！,點擊開啟包你發！跟大家一起為中華隊應援！,,CCU紅包,已發送,522,323743,0.161%,,,,,,,,
2024/11/22,12:05:00,升等就能抽金幣！,每天爽抽金球開運包！助你發大財！,,升等抽獎,已發送,285,323705,0.088%,,,,,,,,
2024/11/22,18:01:00,免費紅包來啦！,限量好禮！寶石、金幣全送乎你！,,CCU紅包,已發送,239,323692,0.074%,,,,,,,,
2024/11/22,19:01:00,恭賀中華隊首勝！,金球開運包！加！碼！抽獎人數~讓我們一起為中華隊喝采！,,升等抽獎,已發送,315,323791,0.097%,,,,,,,,
2024/11/23,12:05:00,升等抽限量金幣！,今晚鎖定台日大戰！贏球加碼送不停！,,升等抽獎,已發送,305,323801,0.094%,,,,,,,,
2024/11/23,19:01:00,又要送各位免費紅包了！,限時限量！寶石金幣好禮抽不完！,,CCU紅包,已發送,327,323801,0.101%,,,,,,,,
2024/11/23,18:01:00,中華隊冠軍賽加油！,台灣尚勇！升等可抽獎！贏球再加碼！,,升等抽獎,已發送,301,323913,0.093%,,,,,,,,
2024/11/24,12:05:00,中華隊VS日本開打啦,台灣尚勇！一起為中華隊加油！,,升等抽獎,已發送,271,323941,0.084%,,,,,,,,
2024/11/24,18:01:00,小妹來送幸福紅包啦！,限量好禮！寶石、金幣全金好康！,,CCU紅包,已發送,242,323932,0.075%,,,,,,,,
2024/11/24,21:03:00,狂賀！中華隊奪冠！！,明日抽獎加碼啦！只要升一等就能抽！,,升等抽獎,已發送,469,323947,0.145%,,,,,,,,
2024/11/25,12:05:00,免費金幣娃你拿了嗎？,升等換娃娃！紅紫卡包、寶石任你挑！,-,定時獎勵,已發送,328,324029,0.101%,,,,,,,,
2024/11/26,12:05:00,免費金幣娃等你拿！,升等換娃娃！紅紫卡包、寶石任你挑！,-,定時獎勵,已發送,272,324427,0.084%,,,,,,,,
2024/11/26,19:05:00,超高牌桌回饋你獨享！,累積押注！回饋獎勵一次讓你抱回家~,,牌桌返水,已發送,329,324478,0.101%,,,,,,,,
2024/11/27,12:05:00,是免費的獎勵娃娃！,每天登入即拿超簡單！,-,定時獎勵,已發送,405,324606,0.125%,,,,,,,,
2024/11/28,12:05:00,小妹送你免費金幣娃！,動動手指，點擊領取你的獎勵~,-,定時獎勵,已發送,466,324751,0.143%,,,,,,,,
2024/11/28,19:05:00,抽獎活動要結束囉！,寶馬BMW、黃金~快來抱回家！,-,抽獎券,已發送,387,324733,0.119%,,,,,,,,
2024/11/29,12:05:00,送你免費金幣娃娃！,你沒看錯！登入就送金幣給你！,-,定時獎勵,已發送,437,324820,0.135%,,,,,,,,
2024/11/29,19:05:00,牌咖們~集合啦！,押注達標就給你超高回饋！,,牌桌返水,已發送,306,324877,0.094%,,,,,,,,
2024/11/30,12:05:00,小妹送你免費金幣娃！,動動手指，點擊領取你的獎勵~,-,定時獎勵,已發送,529,324751,0.163%,,,,,,,,
2024/11/30,19:05:00,最後倒數拿抽獎券~,寶馬BMW、黃金~億萬好禮快來抱回家！,-,抽獎券,已發送,315,324992,0.097%,,,,,,,,
2024/12/1,12:05:00,登入還有錢拿?,沒有錯！點擊領取金幣娃娃吧！,-,定時獎勵,已發送,486,325060,0.150%,,,,,,,,
2024/12/1,19:05:00,集滿抽獎券送好禮！,最後倒數！集滿達標拿卡片或寶石喔~,-,抽獎券,已發送,374,325084,0.115%,,,,,,,,
2024/12/2,19:05:00,一次拿到上千顆寶石？,只要MEGA WIN就行了哦！全新公會外贈寶石榜登場~也千萬別錯過！,,外贈送寶石,已發送,385,325249,0.118%,,,,,,,,
2024/12/3,19:05:00,MEGA送你寶石！,MEGA WIN最多拿千顆寶石！公會外贈寶石榜也千萬別錯過！,,外贈送寶石,已發送,352,325286,0.108%,,,,,,,,
2024/12/4,18:55:00,7點直播抽BMW！,Youtube直播留言【加抽紅卡】！千萬不要錯過喔～,,直播抽獎,已發送,553,325317,0.170%,,,,,,,,
2024/12/5,19:05:00,一次拿到上千顆寶石？,只要MEGA WIN就行了哦！全新公會外贈寶石榜登場~也千萬別錯過！,,外贈送寶石,已發送,398,325249,0.122%,,,,,,,,
2024/12/6,20:00:00,小妹來送幸福紅包啦！,點擊開啟包你發！黑帝斯威力卡等多項好禮送乎你！,,CCU紅包,已發送,665,325692,0.204%,,,,,,,,
2024/12/7,20:00:00,小妹來送發財紅包啦！,點擊開啟包你發！黑帝斯威力卡、寶石、金幣好禮拿不完！,,CCU紅包,已發送,554,325779,0.170%,,,,,,,,
2024/12/8,20:00:00,免費紅包來啦！,黑帝斯威力卡、寶石、金幣趕快拿起來！,,CCU紅包,已發送,433,325929,0.133%,,,,,,,,
2024/12/9,19:05:00,押碼達標送魚機卡包！,魚友們～每天都有喔！最高送10星卡包！,-,天天捕魚,已發送,318,325947,0.098%,,,,,,,,
2024/12/10,19:05:00,一網撈光所有魚！,現在就將獎勵【一網打盡】！卡片、金幣、寶石撈起來！,-,複數機會獎池,已發送,327,321023,0.102%,,,,,,,,
2024/12/12,19:05:00,是麻雀無雙黃金版！,快到扭蛋機轉卡！祝你丟卡拿大分！,-,扭蛋機,已發送,386,326304,0.118%,,,,,,,,
2024/12/13,19:05:00,贏分達標送你卡！,趕緊來轉一把！紫卡敲敲你家門~,-,外贈送卡,已發送,429,324387,0.132%,,,,,,,,
2024/12/14,19:05:00,贏分達標送海克力士！,海克力士超神紫卡都給你~,-,外贈送卡,已發送,356,326336,0.109%,,,,,,,,
2024/12/15,19:05:00,要拿卡片趁現在！,限時贏分達標送海克力士卡！每天七點、凌晨兩點別錯過！,-,外贈送卡,已發送,339,326394,0.104%,,,,,,,,
2024/12/16,19:05:00,升等就送你威力卡！,送侏羅紀冒險紅卡，真的金好康！,-,天天衝等,已發送,397,326449,0.122%,,,,,,,,
2024/12/17,19:05:00,牌友們~集合啦！,您的美女荷官正在等您哦！押注達標就給你超高回饋！,-,牌桌返水,已發送,321,326609,0.098%,,,,,,,,
2024/12/19,12:05:00,注意！新遊戲上線啦！,【侏羅紀冒險】轉輪蒐集圖示，隕石引爆變百搭！暴龍怒吼狂掃36450倍！史前時代等你來稱霸！,-,新遊戲,已發送,397,326811,0.121%,,,,,,,,
2024/12/19,19:05:00,勞力士黃金抽獎開跑！,超多聖誕金喜等你來收集~,-,抽獎券,已發送,325,326833,0.099%,,,,,,,,
2024/12/20,19:05:00,儲值達標送你好康！,是新遊戲~侏羅紀冒險的卡唷！,-,儲值抽卡,已發送,391,327057,0.120%,,,,,,,,
2024/12/21,19:05:00,勞力士黃金等你拿！,收集抽獎券，隔日還有大轉輪！,-,抽獎券,已發送,306,327039,0.094%,,,,,,,,
2024/12/22,19:05:00,快來打榜拿紫卡！,侏羅紀紫卡拿起來！千萬別錯過！,-,主打榜,已發送,352,327099,0.108%,,,,,,,,
2024/12/23,19:05:00,贏分達標送你紅包！,包包有禮！【侏羅紀冒險】紫卡輕鬆拿~還有全新公會紅包榜！快來看看吧~,,紅包牆+公會榜,已發送,391,327065,0.120%,,,,,,,,
2024/12/24,19:05:00,儲值爽拿許願幣！,抽爆元素女神卡包、寶石、金幣，爽翻天！,,儲值小瑪莉,已發送,297,327126,0.091%,,,,,,,,
2024/12/25,19:05:00,聖誕海皇魚你有約！,HOHOHO~聖誕快樂！揪團合作打海皇，贏取千倍獎金！,聖誕節,活動海皇,已發送,294,327236,0.090%,,,,,,,,
2024/12/26,19:05:00,紅包贏分達標送你抽！,包包有禮！【長毛象】紫卡輕鬆拿~公會打榜送你額外好禮！,,紅包牆+公會榜,已發送,363,327399,0.111%,,,,,,,,
2024/12/27,20:00:00,小妹來送幸福紅包啦！,點擊開啟包你發！侏羅紀冒險威力卡等多項好禮送乎你！,,CCU紅包,已發送,551,327399,0.168%,,,,,,,,
2024/12/28,20:00:00,小妹來送幸福紅包啦！,點擊開啟包你發！侏羅紀冒險威力卡等多項好禮送乎你！,,CCU紅包,已發送,528,326764,0.162%,,,,,,,,
2024/12/29,20:00:00,小妹來送幸福紅包啦！,點擊開啟包你發！侏羅紀冒險威力卡等多項好禮送乎你！,,CCU紅包,已發送,494,326749,0.151%,,,,,,,,
2024/12/30,20:00:00,小妹來送幸福紅包啦！,限量侏羅紀冒險威力卡等多項好禮送乎你！,,CCU紅包,已發送,384,326855,0.117%,,,,,,,,
2024/12/31,20:00:00,限時發限量紅包啦！,點擊開啟包你發！侏羅紀冒險威力卡等多項好禮送乎你！,,CCU紅包,已發送,425,326915,0.130%,,,,,,,,
2025/1/1,12:00:00,元旦儲值大優惠來了！,"儲值達標抽侏羅紀冒險、黃金謎城、海克力士卡！
",,儲值抽卡,已發送,266,326994,0.081%,,,,,,,,
2025/1/1,20:00:00,元旦送幸福紅包啦！,限量侏羅紀冒險威力卡等多項好禮送乎你！,,CCU紅包,已發送,395,327021,0.121%,,,,,,,,
2025/1/2,19:05:00,打任務拿紫卡趁現在！,變臉金鑽版、龍舟、海克力士、長毛象等好禮送給你！,-,循環寶箱,已發送,326,327126,0.100%,,,,,,,,
2025/1/3,19:05:00,各位牌咖看過來！,持續連贏！最高拿千萬金幣！,,連贏賞,已發送,300,327246,0.092%,,,,,,,,
2025/1/4,19:05:00,要拿紫卡趁現在！,變臉金鑽版、龍舟、海克力士、長毛象等好禮送給你！,-,循環寶箱,已發送,393,327391,0.120%,,,,,,,,
2025/1/5,19:05:00,連贏最高拿千萬金幣！,客官們千萬別錯過，你的美女荷官在等你~,,連贏賞,已發送,304,327523,0.093%,,,,,,,,
2025/1/6,19:05:00,大富翁開骰啦！,悟空黃金版卡片、寶石、金幣趕快拿起來！,,大富翁,已發送,346,327653,0.106%,,,,,,,,
2025/1/8,19:05:00,好魚友看過來！,釣竿卡包、電磁砲、鑽頭砲等超多魚機道具等你換！,,魚機積分任務,已發送,300,327817,0.092%,,,,,,,,
2025/1/10,20:00:00,小妹來送幸福紅包啦！,點擊開啟包你發！元素風女神威力卡等多項好禮送乎你！,,CCU紅包,已發送,492,327969,0.150%,,,,,,,,
